x;0.100000;0.182500;0.265000;0.347500;0.430000;0.512500;0.595000;0.677500;0.760000;0.842500;0.925000;1.007500;1.090000;1.172500;1.255000;1.337500;1.420000;1.502500;1.585000;1.667500;1.750000;1.832500;1.915000;1.997500;2.080000;2.162500;2.245000;2.327500;2.410000;2.492500;2.575000;2.657500;2.740000;2.822500;2.905000;2.987500;3.070000;3.152500;3.235000;3.317500;3.400000;3.482500;3.565000;3.647500;3.730000;3.812500;3.895000;3.977500;4.060000;4.142500;4.225000;4.307500;4.390000;4.472500;4.555000;4.637500;4.720000;4.802500;4.885000;4.967500;5.050000;5.132500;5.215000;5.297500;5.380000;5.462500;5.545000;5.627500;5.710000;5.792500;5.875000;5.957500;6.040000;6.122500;6.205000;6.287500;6.370000;6.452500;6.535000;6.617500;6.700000;6.782500;6.865000;6.947500;7.030000;7.112500;7.195000;7.277500;7.360000;7.442500;7.525000;7.607500;7.690000;7.772500;7.855000;7.937500;8.020000;8.102500;8.185000;8.267500;8.350000;8.432500;8.515000;8.597500;8.680000;8.762500;8.845000;8.927500;9.010000;9.092500;9.175000;9.257500;9.340000;9.422500;9.505000;9.587500;9.670000;9.752500;9.835000;9.917500
y;92.710818;93.169262;95.960614;91.088468;93.339222;92.972366;93.371156;93.222356;92.209580;91.884762;93.244354;92.750136;93.820408;93.186856;94.108238;93.007312;92.914604;93.263156;91.404812;91.651354;93.169510;91.604626;93.292186;93.634480;93.892888;92.759484;93.142034;93.161490;94.270800;93.760456;93.468054;94.347872;92.875296;93.576882;94.310826;92.323074;93.755748;94.599132;95.301514;94.375664;93.797786;94.159578;94.565832;93.909512;94.404578;94.826502;94.392690;95.655854;93.952272;95.114110;94.046052;94.041504;94.895318;95.274124;95.628552;96.137668;94.782974;95.703866;95.216506;95.836858;95.821816;94.279738;95.317238;95.718242;95.162162;96.098570;95.573354;94.822154;96.245792;96.329438;96.096542;95.783932;95.250832;96.593514;95.425846;95.641060;95.780898;96.518058;95.335098;95.564040;95.423588;95.720320;94.754794;96.434724;95.638182;95.904576;97.018366;96.005072;96.553176;95.249116;95.863684;96.615796;96.295530;96.816080;95.918114;95.844634;95.616826;96.451428;95.162478;95.860726;97.491302;94.658138;96.563038;93.951668;96.016220;96.475128;95.541132;95.888148;94.788690;96.281544;95.817278;95.864728;95.518728;95.267046;96.167432;96.589500;95.142928;96.703374;95.330112;95.002214
std;25.121177;24.300559;18.549824;27.662849;23.968096;24.543213;23.907064;24.166810;25.954201;26.475919;24.127707;25.049686;23.205867;24.273925;22.580526;24.613183;24.703961;24.216956;27.261734;26.823302;24.363253;26.934011;24.116827;23.499248;23.016181;25.086918;24.414392;24.371702;22.372832;23.380362;23.868305;22.189181;24.947325;23.709659;22.367774;25.873841;23.410271;21.770527;20.348600;22.271189;23.355865;22.706302;21.890561;23.173959;22.198771;21.428634;22.272515;19.538791;23.111172;20.802693;22.960592;23.021746;21.245753;20.515570;19.627987;18.495439;21.540352;19.539828;20.644061;19.302301;19.275098;22.601733;20.433975;19.566437;20.818152;18.629858;19.969169;21.497173;18.367669;18.094970;18.676679;19.454835;20.597929;17.433163;20.229321;19.805985;19.461419;17.622330;20.478349;19.933093;20.242147;19.639435;21.738388;17.890570;19.769441;19.204768;16.284648;18.960021;17.543009;20.709594;19.256946;17.413712;18.184322;16.868326;19.188932;19.335958;19.831402;17.853961;20.866589;19.252528;14.822414;21.893667;17.554895;23.310256;18.987557;17.766001;20.067685;19.248881;21.637056;18.257384;19.357369;19.283425;20.072768;20.618713;18.567234;17.425565;20.907048;17.146675;20.482024;21.226133
