x;0.100000;0.182500;0.265000;0.347500;0.430000;0.512500;0.595000;0.677500;0.760000;0.842500;0.925000;1.007500;1.090000;1.172500;1.255000;1.337500;1.420000;1.502500;1.585000;1.667500;1.750000;1.832500;1.915000;1.997500;2.080000;2.162500;2.245000;2.327500;2.410000;2.492500;2.575000;2.657500;2.740000;2.822500;2.905000;2.987500;3.070000;3.152500;3.235000;3.317500;3.400000;3.482500;3.565000;3.647500;3.730000;3.812500;3.895000;3.977500;4.060000;4.142500;4.225000;4.307500;4.390000;4.472500;4.555000;4.637500;4.720000;4.802500;4.885000;4.967500;5.050000;5.132500;5.215000;5.297500;5.380000;5.462500;5.545000;5.627500;5.710000;5.792500;5.875000;5.957500;6.040000;6.122500;6.205000;6.287500;6.370000;6.452500;6.535000;6.617500;6.700000;6.782500;6.865000;6.947500;7.030000;7.112500;7.195000;7.277500;7.360000;7.442500;7.525000;7.607500;7.690000;7.772500;7.855000;7.937500;8.020000;8.102500;8.185000;8.267500;8.350000;8.432500;8.515000;8.597500;8.680000;8.762500;8.845000;8.927500;9.010000;9.092500;9.175000;9.257500;9.340000;9.422500;9.505000;9.587500;9.670000;9.752500;9.835000;9.917500
y;99.507076;99.449692;99.488036;99.433196;99.381008;99.450408;99.416812;99.424908;99.261352;99.208844;99.022064;98.833172;98.716084;98.593508;98.430772;97.997160;97.957140;97.568408;97.295604;97.046224;96.514504;96.317812;95.996768;95.443236;95.157128;94.497800;94.155740;93.467404;93.078936;92.593272;91.946552;91.056008;90.315332;89.696956;88.635788;88.020452;87.202592;86.284644;85.617548;84.370260;82.674748;81.870916;81.438288;79.973520;79.313468;78.199676;76.159528;75.124408;73.665580;71.454196;70.388628;67.804092;66.521436;64.302200;65.074328;62.624140;57.530120;56.219736;52.053176;52.178860;51.314356;44.562640;41.138396;41.808516;37.632464;36.367972;34.096928;31.880624;32.003428;30.115944;28.239568;26.625012;26.044760;26.288440;24.662044;23.325128;21.841484;22.688264;22.812028;21.501684;20.195452;21.213484;19.248312;19.304184;18.723556;17.471984;18.585684;17.400708;15.992376;16.971568;16.442224;16.008468;16.564960;15.252100;16.074940;16.008788;14.918640;14.980604;14.963124;14.507888;14.893504;14.087716;14.685288;14.518936;13.974980;14.127076;13.580844;13.701540;13.751168;13.424588;13.971692;13.310984;12.468644;12.626188;13.052984;13.202984;13.095368;12.740456;12.704536;12.923428
std;0.986855;1.044299;0.999222;1.033614;1.115585;1.026791;1.086961;1.049661;1.233791;1.222090;1.369605;1.516836;1.588307;1.721742;1.728286;1.963273;2.049366;2.191577;2.340354;2.436911;2.647572;2.739038;2.874521;2.953870;3.278548;3.510159;3.556008;3.842990;3.939993;3.927301;4.147600;4.405449;4.688785;5.126088;5.117911;5.494264;5.850061;5.641477;5.748512;6.506097;6.713095;7.216396;7.201199;7.749637;8.129981;8.128590;8.545856;9.736688;9.215278;10.773819;11.133212;11.273709;12.338034;13.334710;12.296187;13.617398;16.347679;15.571628;18.216799;17.016763;17.506535;18.938984;19.320039;18.374478;18.240981;18.818873;19.370132;18.659703;18.245112;17.728360;17.110740;16.347836;16.392462;16.239805;16.249281;15.215870;15.028229;14.918966;15.646393;14.516994;14.128308;14.707678;13.539411;13.157709;13.405729;12.847560;12.954180;12.540181;12.154841;12.456101;11.753453;11.617207;12.163842;11.143352;11.315477;11.525101;10.722675;10.775982;10.905527;10.641048;10.791421;10.214184;10.943438;10.429988;10.444775;10.430485;10.311650;10.323836;10.200263;9.791000;10.482234;9.845928;9.033375;9.568561;9.820327;9.748495;9.976450;9.481072;9.400254;9.802567
