x;0.100000;1.973750;3.847500;5.721250;7.595000;9.468750;11.342500;13.216250;15.090000;16.963750;18.837500;20.711250;22.585000;24.458750;26.332500;28.206250;30.080000;31.953750;33.827500;35.701250;37.575000;39.448750;41.322500;43.196250;45.070000;46.943750;48.817500;50.691250;52.565000;54.438750;56.312500;58.186250;60.060000;61.933750;63.807500;65.681250;67.555000;69.428750;71.302500;73.176250;75.050000;76.923750;78.797500;80.671250;82.545000;84.418750;86.292500;88.166250;90.040000;91.913750;93.787500;95.661250;97.535000;99.408750;101.282500;103.156250;105.030000;106.903750;108.777500;110.651250;112.525000;114.398750;116.272500;118.146250;120.020000;121.893750;123.767500;125.641250;127.515000;129.388750;131.262500;133.136250;135.010000;136.883750;138.757500;140.631250;142.505000;144.378750;146.252500;148.126250
y;876.741200;874.262000;840.584600;769.678600;17.615600;11.737000;9.353400;7.551800;6.465200;5.485400;5.205000;4.460200;4.059400;3.712400;3.776800;3.628400;3.672200;3.711200;3.642400;3.523800;3.444800;3.615600;3.565200;3.442200;3.554200;3.580000;3.531000;3.590000;3.532000;3.523800;3.440000;3.582800;3.600400;3.514200;3.609600;3.653600;3.617600;3.585000;3.572200;3.549200;3.534200;3.435800;3.582800;3.547600;3.546600;3.448400;3.495400;3.615400;3.468200;3.698200;3.650200;3.700400;3.548200;3.408800;3.361400;3.429400;3.559400;3.494400;3.528200;3.532000;3.529200;3.548200;3.408000;3.473800;3.421000;3.608600;3.675600;3.523800;3.727200;3.495000;3.475600;3.420800;3.398800;3.555600;3.500600;3.634600;3.481000;3.321000;3.496400;3.688400
std;1.651491;3.294261;2.670064;11.471395;4.051844;3.148179;2.844944;2.563224;2.329289;2.116267;1.939117;1.777418;1.750163;1.645505;1.679697;1.625027;1.561777;1.755846;1.595407;1.573987;1.549243;1.621800;1.564145;1.599456;1.523897;1.569331;1.580076;1.566365;1.639932;1.580454;1.579873;1.574530;1.584146;1.569139;1.602869;1.587201;1.603050;1.539083;1.638776;1.635475;1.580769;1.590056;1.552915;1.558247;1.560330;1.573321;1.636086;1.503690;1.619317;1.536072;1.579063;1.637510;1.560281;1.572159;1.508638;1.601442;1.549475;1.627750;1.544022;1.554277;1.632405;1.609247;1.537249;1.547163;1.566703;1.566080;1.583150;1.632983;1.612817;1.605981;1.514003;1.541858;1.524388;1.559778;1.576198;1.632876;1.596258;1.526551;1.525512;1.646847
