x;0.100000;5.098750;10.097500;15.096250;20.095000;25.093750;30.092500;35.091250;40.090000;45.088750;50.087500;55.086250;60.085000;65.083750;70.082500;75.081250;80.080000;85.078750;90.077500;95.076250;100.075000;105.073750;110.072500;115.071250;120.070000;125.068750;130.067500;135.066250;140.065000;145.063750;150.062500;155.061250;160.060000;165.058750;170.057500;175.056250;180.055000;185.053750;190.052500;195.051250;200.050000;205.048750;210.047500;215.046250;220.045000;225.043750;230.042500;235.041250;240.040000;245.038750;250.037500;255.036250;260.035000;265.033750;270.032500;275.031250;280.030000;285.028750;290.027500;295.026250;300.025000;305.023750;310.022500;315.021250;320.020000;325.018750;330.017500;335.016250;340.015000;345.013750;350.012500;355.011250;360.010000;365.008750;370.007500;375.006250;380.005000;385.003750;390.002500;395.001250
y;92.000000;510.553200;37.148800;31.929200;29.829200;29.948400;28.265200;27.341600;28.430800;26.792800;27.687200;26.694000;27.302400;25.777200;27.560000;27.532800;27.257200;25.212400;26.764400;26.189600;26.545200;26.664000;24.546000;26.752800;26.581600;26.658000;25.866800;25.936400;25.326400;24.678000;25.280400;24.871200;25.824000;25.340800;25.196000;25.388800;24.685600;25.304800;25.873600;25.424000;25.679600;25.131600;25.282400;24.544400;25.673200;24.310800;25.328800;25.835200;25.544400;25.518800;25.930000;25.924800;25.062400;25.924800;26.560400;26.319200;25.064000;25.387200;26.417600;26.696400;25.415600;26.066000;25.531600;26.181200;25.462800;25.974400;25.732800;26.102800;27.894400;25.545600;25.726800;25.932000;25.643600;25.536000;25.595600;25.496800;25.648800;25.632800;25.310000;26.538000
std;0.000000;54.747204;27.940141;24.406011;21.987934;21.985917;21.507117;20.766591;21.366834;20.312998;20.318144;20.200415;20.473118;19.544103;20.801808;21.092883;20.273121;19.352594;20.631677;19.516538;20.296472;20.806285;18.871997;20.652547;19.813272;19.782412;19.056817;19.327906;18.747007;18.857919;19.137517;18.728017;19.735922;19.368734;18.641201;18.934477;18.764870;19.615298;19.335688;19.436652;18.904956;18.825437;18.841280;18.574489;19.066945;18.224780;18.923866;19.554520;19.559295;19.154353;19.745032;19.274458;18.998508;19.507843;19.980319;20.083160;18.152353;19.390278;20.021908;19.911379;18.709315;19.526752;19.251156;20.088722;19.306378;19.907369;18.925132;19.499657;20.868389;19.165467;19.433079;20.231584;19.405447;19.178548;19.139960;19.389966;18.887707;19.475265;19.103756;19.925204
