x;0.100000;0.199000;0.298000;0.397000;0.496000;0.595000;0.694000;0.793000;0.892000;0.991000;1.090000;1.189000;1.288000;1.387000;1.486000;1.585000;1.684000;1.783000;1.882000;1.981000;2.080000;2.179000;2.278000;2.377000;2.476000;2.575000;2.674000;2.773000;2.872000;2.971000;3.070000;3.169000;3.268000;3.367000;3.466000;3.565000;3.664000;3.763000;3.862000;3.961000;4.060000;4.159000;4.258000;4.357000;4.456000;4.555000;4.654000;4.753000;4.852000;4.951000;5.050000;5.149000;5.248000;5.347000;5.446000;5.545000;5.644000;5.743000;5.842000;5.941000;6.040000;6.139000;6.238000;6.337000;6.436000;6.535000;6.634000;6.733000;6.832000;6.931000;7.030000;7.129000;7.228000;7.327000;7.426000;7.525000;7.624000;7.723000;7.822000;7.921000;8.020000;8.119000;8.218000;8.317000;8.416000;8.515000;8.614000;8.713000;8.812000;8.911000;9.010000;9.109000;9.208000;9.307000;9.406000;9.505000;9.604000;9.703000;9.802000;9.901000
y;-300.000000;-299.999793;-299.997847;-299.989787;-299.853553;-299.908073;-299.942540;-299.397327;-298.641713;-299.437147;-299.038987;-298.608347;-298.374733;-295.986180;-295.973433;-296.262820;-294.051873;-293.353073;-291.963573;-291.075840;-287.918253;-286.963367;-285.443520;-283.308420;-281.116480;-277.222693;-276.474220;-270.202247;-264.220773;-263.465213;-259.320927;-253.324927;-250.094127;-244.184820;-241.574633;-235.391153;-228.660053;-223.542033;-219.666467;-213.876760;-211.839760;-198.845220;-192.014453;-176.528487;-183.499147;-164.496173;-157.492100;-159.381553;-147.263447;-134.255780;-132.588487;-122.087907;-106.219240;-106.508587;-82.751487;-88.830880;-87.004753;-86.865073;-78.688220;-69.395560;-68.766560;-65.099067;-63.906953;-68.108387;-58.986067;-60.358707;-58.057027;-55.179060;-55.286727;-50.860007;-53.424480;-49.771127;-50.319760;-50.318540;-46.480780;-47.052747;-44.667967;-45.142713;-45.018080;-42.980213;-42.805493;-41.934160;-41.989113;-40.223633;-40.269260;-39.336447;-38.082947;-39.022013;-37.659107;-37.640973;-37.092520;-36.099400;-35.773000;-34.614073;-33.945820;-35.215907;-33.072580;-33.114327;-33.329347;-32.546280
std;0.000000;0.020330;0.065590;0.142556;0.538646;0.495973;0.496325;1.183835;1.707202;1.622630;2.123262;2.504006;3.019334;4.047404;4.673072;4.652045;5.870306;6.076638;7.500152;7.845779;8.885622;9.790674;10.128598;12.051003;12.187581;14.453443;15.005816;16.465473;17.158704;19.380489;18.921012;20.823503;21.700350;23.049655;26.244475;26.043324;27.776152;28.998694;30.586959;31.939362;31.558966;36.659967;39.340417;40.875976;39.107181;43.067010;45.060194;43.795492;44.535096;47.210627;46.782063;45.553548;42.602849;43.305744;35.727264;40.246833;39.695904;39.424607;36.073791;30.887225;31.033444;30.200725;30.040847;32.754443;27.727384;28.834466;27.714535;26.200519;26.649934;24.056463;25.582151;23.527739;24.232078;24.791792;22.997518;23.552579;21.949075;22.528884;22.854840;21.740794;21.285682;21.827315;21.264370;20.836176;21.350762;21.158594;20.501582;21.601795;20.332725;20.280682;20.408614;19.828603;19.782405;19.995514;19.433102;19.960297;19.285392;19.528198;19.353205;19.549258
