x;0.100000;0.199000;0.298000;0.397000;0.496000;0.595000;0.694000;0.793000;0.892000;0.991000;1.090000;1.189000;1.288000;1.387000;1.486000;1.585000;1.684000;1.783000;1.882000;1.981000;2.080000;2.179000;2.278000;2.377000;2.476000;2.575000;2.674000;2.773000;2.872000;2.971000;3.070000;3.169000;3.268000;3.367000;3.466000;3.565000;3.664000;3.763000;3.862000;3.961000;4.060000;4.159000;4.258000;4.357000;4.456000;4.555000;4.654000;4.753000;4.852000;4.951000;5.050000;5.149000;5.248000;5.347000;5.446000;5.545000;5.644000;5.743000;5.842000;5.941000;6.040000;6.139000;6.238000;6.337000;6.436000;6.535000;6.634000;6.733000;6.832000;6.931000;7.030000;7.129000;7.228000;7.327000;7.426000;7.525000;7.624000;7.723000;7.822000;7.921000;8.020000;8.119000;8.218000;8.317000;8.416000;8.515000;8.614000;8.713000;8.812000;8.911000;9.010000;9.109000;9.208000;9.307000;9.406000;9.505000;9.604000;9.703000;9.802000;9.901000
y;1.485247;1.715560;1.487650;1.541973;1.511693;1.502763;1.488037;1.479707;1.476923;1.450357;1.487833;1.478307;1.522907;1.473427;1.476320;1.493883;1.431343;1.476673;1.475630;1.447433;1.427060;1.462610;1.445807;1.408777;1.458283;1.392363;1.447330;1.395150;1.399143;1.401287;1.381747;1.385653;1.392010;1.385527;1.359250;1.394643;1.369917;1.346087;1.337407;1.320343;1.363773;1.357380;1.335817;1.338323;1.332573;1.322367;1.301677;1.297050;1.335820;1.284707;1.306363;1.305503;1.268377;1.293317;1.276573;1.269183;1.263637;1.297320;1.266887;1.257233;1.243840;1.275040;1.239580;1.280870;1.279943;1.258110;1.257820;1.268153;1.274947;1.251567;1.254447;1.271207;1.285117;1.231037;1.251743;1.230077;1.272057;1.248793;1.232213;1.265333;1.262743;1.269430;1.250407;1.250860;1.271480;1.253493;1.259460;1.254823;1.271463;1.241423;1.233147;1.254367;1.262930;1.249460;1.266273;1.239927;1.265920;1.234977;1.282300;1.235870
std;0.674341;0.895831;0.673687;0.696471;0.686608;0.709408;0.659098;0.656324;0.675081;0.680893;0.670332;0.659967;0.705272;0.670239;0.669258;0.685898;0.655184;0.673535;0.676973;0.661042;0.648172;0.686747;0.666926;0.621223;0.644913;0.606125;0.644406;0.627237;0.629546;0.622250;0.606198;0.621448;0.618626;0.609554;0.588622;0.611414;0.597287;0.576441;0.563622;0.567917;0.602491;0.594693;0.569939;0.574689;0.562010;0.563140;0.546706;0.535778;0.575278;0.526829;0.544878;0.560462;0.512716;0.534979;0.511645;0.511909;0.495835;0.545461;0.499071;0.492860;0.489001;0.516946;0.476950;0.529675;0.512291;0.504846;0.499795;0.508206;0.506864;0.478749;0.491484;0.512660;0.518953;0.470792;0.486671;0.473485;0.517335;0.492059;0.474648;0.508735;0.499696;0.510638;0.488900;0.493311;0.509966;0.505577;0.502050;0.494114;0.509952;0.478642;0.468362;0.499003;0.500051;0.490343;0.515738;0.489818;0.499533;0.482040;0.533773;0.480932
