x;0.100000;0.199000;0.298000;0.397000;0.496000;0.595000;0.694000;0.793000;0.892000;0.991000;1.090000;1.189000;1.288000;1.387000;1.486000;1.585000;1.684000;1.783000;1.882000;1.981000;2.080000;2.179000;2.278000;2.377000;2.476000;2.575000;2.674000;2.773000;2.872000;2.971000;3.070000;3.169000;3.268000;3.367000;3.466000;3.565000;3.664000;3.763000;3.862000;3.961000;4.060000;4.159000;4.258000;4.357000;4.456000;4.555000;4.654000;4.753000;4.852000;4.951000;5.050000;5.149000;5.248000;5.347000;5.446000;5.545000;5.644000;5.743000;5.842000;5.941000;6.040000;6.139000;6.238000;6.337000;6.436000;6.535000;6.634000;6.733000;6.832000;6.931000;7.030000;7.129000;7.228000;7.327000;7.426000;7.525000;7.624000;7.723000;7.822000;7.921000;8.020000;8.119000;8.218000;8.317000;8.416000;8.515000;8.614000;8.713000;8.812000;8.911000;9.010000;9.109000;9.208000;9.307000;9.406000;9.505000;9.604000;9.703000;9.802000;9.901000
y;99.483960;85.938800;99.494387;99.424933;99.372947;99.379733;99.310367;99.168560;99.126767;98.983733;98.831673;98.598633;98.358100;98.039873;97.806813;97.211273;96.855040;96.572827;95.882647;95.804913;95.163793;94.708940;93.780327;93.277820;92.543947;91.906707;90.845053;90.433947;88.949920;88.649840;87.380407;86.177073;84.032187;83.803587;82.929540;81.560333;79.778287;78.588567;77.074387;75.644653;73.294307;72.534200;69.237320;67.568047;66.562900;60.512920;59.179947;59.867533;54.050287;49.327793;49.921193;46.599867;41.502000;40.531053;39.836107;33.886833;32.733180;31.346973;28.032633;27.285247;27.070653;24.671367;23.993413;23.266060;21.718333;22.724040;21.406847;21.202047;18.785033;19.184113;17.968180;18.189987;18.565507;17.764047;16.717407;16.551053;15.695033;16.686733;16.231347;15.824193;14.404040;15.269260;14.111420;14.056060;13.988280;13.661027;14.629000;13.967180;13.785480;13.420133;13.205587;13.852533;13.474040;13.267560;12.650667;13.408373;13.029927;12.562880;12.419687;12.315440
std;0.990769;30.071025;0.972726;1.042813;1.084437;1.131943;1.149803;1.244256;1.298002;1.500765;1.445162;1.666933;1.790223;1.955450;2.194760;2.308443;2.538257;2.710115;2.915993;3.032136;3.226412;3.340907;3.738181;3.777973;4.062963;4.132814;4.459894;4.631456;4.940845;5.327246;5.432088;5.833996;6.777884;6.335419;6.805787;7.238836;7.421136;8.007170;8.286600;8.523188;12.857246;9.878559;11.791499;11.153007;12.466623;15.593836;14.855920;14.135667;16.436920;18.615530;17.753692;18.585384;18.893034;18.381269;18.655626;19.002138;18.194008;17.513054;17.067258;17.200273;16.748341;15.690716;15.256224;15.187148;15.461569;14.942419;14.601841;14.120854;13.314772;13.572591;13.063265;12.964179;13.459064;12.613746;12.133764;11.756636;11.176151;12.074446;11.672259;11.646844;10.572611;11.206384;10.527907;10.501197;10.485428;10.164459;10.981297;10.195483;9.907046;10.084355;9.582057;10.106970;10.141778;9.587045;9.331443;9.905850;9.824529;9.224483;9.302258;9.223076
