x;0.100000;0.366000;0.632000;0.898000;1.164000;1.430000;1.696000;1.962000;2.228000;2.494000;2.760000;3.026000;3.292000;3.558000;3.824000;4.090000;4.356000;4.622000;4.888000;5.154000;5.420000;5.686000;5.952000;6.218000;6.484000;6.750000;7.016000;7.282000;7.548000;7.814000;8.080000;8.346000;8.612000;8.878000;9.144000;9.410000;9.676000;9.942000;10.208000;10.474000;10.740000;11.006000;11.272000;11.538000;11.804000;12.070000;12.336000;12.602000;12.868000;13.134000;13.400000;13.666000;13.932000;14.198000;14.464000;14.730000;14.996000;15.262000;15.528000;15.794000;16.060000;16.326000;16.592000;16.858000;17.124000;17.390000;17.656000;17.922000;18.188000;18.454000;18.720000;18.986000;19.252000;19.518000;19.784000;20.050000;20.316000;20.582000;20.848000;21.114000;21.380000;21.646000;21.912000;22.178000;22.444000;22.710000;22.976000;23.242000;23.508000;23.774000;24.040000;24.306000;24.572000;24.838000;25.104000;25.370000;25.636000;25.902000;26.168000;26.434000;26.700000;26.966000;27.232000;27.498000;27.764000;28.030000;28.296000;28.562000;28.828000;29.094000;29.360000;29.626000;29.892000;30.158000;30.424000;30.690000;30.956000;31.222000;31.488000;31.754000;32.020000;32.286000;32.552000;32.818000;33.084000;33.350000;33.616000;33.882000;34.148000;34.414000;34.680000;34.946000;35.212000;35.478000;35.744000;36.010000;36.276000;36.542000;36.808000;37.074000;37.340000;37.606000;37.872000;38.138000;38.404000;38.670000;38.936000;39.202000;39.468000;39.734000
y;100.000000;100.000000;99.974227;99.699147;98.847323;97.086045;94.827605;91.564423;88.459000;84.816730;80.990895;77.559907;73.754765;70.853430;67.497780;64.631102;61.814282;59.174965;57.155375;54.531798;52.860887;50.499365;48.990500;47.091743;45.459300;44.001148;42.824587;41.158115;40.213572;38.679668;37.870050;36.891140;35.614690;34.350298;33.591685;32.528262;31.841763;30.487118;29.797995;29.256345;28.095415;27.515837;26.936440;26.229972;25.498628;24.589470;23.949717;23.234950;22.809715;22.146718;21.898350;20.429875;20.810895;19.754550;19.506587;18.891265;18.504205;18.528800;17.737603;14.451615;14.070175;13.951195;14.134768;13.803577;13.487303;13.582672;13.360962;13.075375;12.939800;12.717335;12.403527;11.407198;12.224270;12.104078;11.983185;10.740543;10.584810;10.581330;11.879392;10.231510;10.322365;10.393892;10.164050;10.210047;10.221320;10.066842;10.042917;9.950120;9.808790;9.678725;9.926765;9.960292;9.419757;9.567763;9.783452;9.783590;9.325490;9.203337;9.033215;9.177870;9.000692;8.963400;9.159907;9.065273;9.068153;9.029433;8.982435;8.915318;9.182580;8.904713;8.901983;9.149273;8.988553;8.957200;9.044805;9.029917;8.867672;8.803273;8.920632;8.837975;8.863378;8.960215;8.847463;8.586750;8.795312;8.731658;8.850988;8.790857;8.781675;8.623003;8.743187;8.760433;8.663282;8.763837;8.654813;8.814047;8.767328;8.699830;8.691382;8.686858;8.789020;8.588883;8.628383;8.602538;8.634567;8.613710;8.731798;8.763965;8.540350;8.653182
std;0.000000;0.000000;0.226254;0.773468;1.522994;2.373964;3.243427;4.133382;4.652353;5.187633;5.884072;6.376146;6.780379;7.011294;7.483431;7.602997;7.859160;8.108782;8.267819;8.342930;8.515628;8.732390;8.686464;9.022439;8.986145;9.003675;9.086942;9.212089;9.259614;9.689588;9.451191;9.522139;9.686561;9.741421;9.924152;10.069595;10.107218;10.018031;10.265909;10.244164;10.421618;10.529118;10.485770;10.511904;10.740705;10.758467;10.828688;10.843978;10.907757;10.844949;10.795191;10.861761;10.895109;10.676278;10.616419;10.556633;10.712626;10.518048;10.285987;9.483806;9.290678;9.374350;9.475969;9.169555;9.324637;9.082362;9.173965;9.031365;8.848753;8.893268;8.707059;8.341549;8.705095;8.464834;8.498920;7.873562;7.824810;7.704084;8.471029;7.649762;7.614941;7.684697;7.525774;7.621798;7.650376;7.544687;7.480881;7.444377;7.328058;7.309628;7.382539;7.442831;7.114539;7.135790;7.383678;7.264835;7.043444;7.017963;6.804366;6.931224;6.804901;6.815132;6.897758;6.884854;6.787062;6.886129;6.765369;6.734947;6.897024;6.781860;6.739664;6.856930;6.812960;6.828399;6.864367;6.863684;6.716942;6.674958;6.704783;6.710740;6.738657;6.783806;6.727252;6.506806;6.668890;6.602715;6.761525;6.664315;6.642513;6.574933;6.668629;6.652885;6.591710;6.706936;6.612263;6.680720;6.669891;6.680015;6.609003;6.596831;6.650558;6.516715;6.529142;6.559689;6.591409;6.542232;6.642159;6.648388;6.485349;6.582247
