x;0.100000;0.207600;0.315200;0.422800;0.530400;0.638000;0.745600;0.853200;0.960800;1.068400;1.176000;1.283600;1.391200;1.498800;1.606400;1.714000;1.821600;1.929200;2.036800;2.144400;2.252000;2.359600;2.467200;2.574800;2.682400;2.790000;2.897600;3.005200;3.112800;3.220400;3.328000;3.435600;3.543200;3.650800;3.758400;3.866000;3.973600;4.081200;4.188800;4.296400;4.404000;4.511600;4.619200;4.726800;4.834400;4.942000;5.049600;5.157200;5.264800;5.372400;5.480000;5.587600;5.695200;5.802800;5.910400;6.018000;6.125600;6.233200;6.340800;6.448400;6.556000;6.663600;6.771200;6.878800;6.986400;7.094000;7.201600;7.309200;7.416800;7.524400;7.632000;7.739600;7.847200;7.954800;8.062400;8.170000;8.277600;8.385200;8.492800;8.600400;8.708000;8.815600;8.923200;9.030800;9.138400;9.246000;9.353600;9.461200;9.568800;9.676400;9.784000;9.891600;9.999200;10.106800;10.214400;10.322000;10.429600;10.537200;10.644800;10.752400;10.860000;10.967600;11.075200;11.182800;11.290400;11.398000;11.505600;11.613200;11.720800;11.828400;11.936000;12.043600;12.151200;12.258800;12.366400;12.474000;12.581600;12.689200;12.796800;12.904400;13.012000;13.119600;13.227200;13.334800;13.442400;13.550000;13.657600;13.765200;13.872800;13.980400;14.088000;14.195600;14.303200;14.410800;14.518400;14.626000;14.733600;14.841200;14.948800;15.056400;15.164000;15.271600;15.379200;15.486800;15.594400;15.702000;15.809600;15.917200;16.024800;16.132400;16.240000;16.347600;16.455200;16.562800;16.670400;16.778000;16.885600;16.993200;17.100800;17.208400;17.316000;17.423600;17.531200;17.638800;17.746400;17.854000;17.961600;18.069200;18.176800;18.284400;18.392000;18.499600;18.607200;18.714800;18.822400;18.930000;19.037600;19.145200;19.252800;19.360400;19.468000;19.575600;19.683200;19.790800;19.898400;20.006000;20.113600;20.221200;20.328800;20.436400;20.544000;20.651600;20.759200;20.866800;20.974400;21.082000;21.189600;21.297200;21.404800;21.512400;21.620000;21.727600;21.835200;21.942800;22.050400;22.158000;22.265600;22.373200;22.480800;22.588400;22.696000;22.803600;22.911200;23.018800;23.126400;23.234000;23.341600;23.449200;23.556800;23.664400;23.772000;23.879600;23.987200;24.094800;24.202400;24.310000;24.417600;24.525200;24.632800;24.740400;24.848000;24.955600;25.063200;25.170800;25.278400;25.386000;25.493600;25.601200;25.708800;25.816400;25.924000;26.031600;26.139200;26.246800;26.354400;26.462000;26.569600;26.677200;26.784800;26.892400
y;431.841100;432.616600;432.208300;433.159500;434.816700;430.470800;432.682600;431.527900;431.677800;430.859900;433.112300;431.321200;431.507500;431.167900;432.655600;430.456800;429.321200;430.704100;428.575300;429.612700;427.013800;426.453100;422.883500;427.941300;426.329600;427.621200;421.539500;421.311400;423.015900;424.394500;417.086600;422.288700;421.005200;417.424100;414.760300;420.757500;412.524900;415.057100;412.348900;411.635400;408.689800;408.979600;400.376400;406.794200;396.552300;400.250900;391.915800;373.283500;391.896400;392.823300;368.421300;375.252700;104.856800;61.739100;60.514100;58.516000;25.543100;23.821200;13.856600;12.880900;12.611700;12.027300;11.355200;11.196900;10.930900;10.495600;9.870700;9.896800;9.511000;9.213800;9.242900;9.037100;8.616200;8.472700;8.263700;8.161900;7.801200;7.856000;7.541700;7.506800;7.249700;7.052200;6.851000;7.007000;6.767400;6.765200;6.560500;6.490000;6.343700;6.198800;6.060300;6.013300;5.895900;5.853000;5.797100;5.731900;5.566200;5.501200;5.557500;5.452200;5.358100;5.371800;5.161100;5.098500;5.124700;5.149800;4.906300;4.969200;4.843500;4.712000;4.752000;4.780600;4.631400;4.558800;4.680200;4.538700;4.579600;4.384100;4.397100;4.370000;4.324300;4.347100;4.205700;4.268200;4.180000;4.090700;4.141900;4.084700;3.973100;3.953700;3.956300;3.853900;3.931300;3.910400;3.794000;3.815300;3.715100;3.788200;3.655400;3.695800;3.710200;3.765200;3.567800;3.636900;3.622600;3.579500;3.560200;3.467300;3.430800;3.441000;3.466200;3.427600;3.371100;3.387100;3.325500;3.303500;3.299500;3.290300;3.223800;3.233000;3.263000;3.231600;3.176300;3.131500;3.214600;3.130700;3.127200;3.148400;3.144300;3.051200;3.026500;3.032500;3.013200;2.932600;2.975800;2.927200;3.042000;2.918200;2.896700;2.980300;2.905500;2.873600;2.877500;2.833600;2.874600;2.866300;2.808400;2.747600;2.794000;2.708800;2.769800;2.796400;2.822000;2.762300;2.665700;2.703000;2.703800;2.647000;2.665500;2.601300;2.618300;2.643600;2.610300;2.571600;2.505400;2.596700;2.599700;2.585200;2.524200;2.523900;2.492200;2.484200;2.529200;2.488500;2.444700;2.470800;2.443100;2.436900;2.520200;2.511100;2.427500;2.440400;2.396000;2.406400;2.395000;2.419400;2.442400;2.412400;2.377000;2.433800;2.401100;2.394600;2.366600;2.415800;2.386300;2.402500;2.365400;2.378000;2.362900;2.354700;2.434800;2.346500;2.399600;2.384100;2.332000;2.376000;2.421900;2.405200;2.393000;2.382600
std;2.507519;2.479315;3.014384;2.268317;1.530915;3.191449;2.730065;2.763299;2.405657;2.049408;2.700794;1.956382;2.575567;3.182155;2.240087;4.154772;3.017289;3.000857;3.447830;2.754215;1.776572;2.251799;3.520189;1.806669;4.527976;2.625054;2.693481;4.055075;4.471783;6.679421;3.373855;3.791695;6.066661;4.591322;5.072124;5.911674;6.141627;4.442459;6.376360;6.536487;8.073697;5.528796;7.589988;9.661565;12.100755;8.224083;11.626260;8.767903;13.544942;9.505371;14.205506;16.618010;7.222970;6.082584;6.018206;5.491115;4.453846;4.254719;3.568254;3.384275;3.341006;3.253944;3.091316;3.089358;3.136738;2.901203;2.900169;2.944138;2.904803;2.735487;2.742025;2.736005;2.604246;2.666694;2.619802;2.549880;2.508681;2.553559;2.507800;2.444945;2.500630;2.445215;2.322197;2.386032;2.233584;2.363444;2.271154;2.292488;2.213091;2.212166;2.211620;2.140309;2.191042;2.177014;2.170376;2.125282;2.095762;2.032978;2.185565;2.068506;2.072405;2.086424;2.044345;1.953356;1.965286;1.939113;1.955536;1.951935;1.941908;1.895378;1.904441;1.897067;1.885506;1.856971;1.890642;1.864645;1.849450;1.800102;1.838970;1.794241;1.740382;1.835653;1.759940;1.826929;1.778033;1.752163;1.709785;1.734337;1.674329;1.687411;1.663668;1.698280;1.650267;1.661557;1.642487;1.689966;1.568608;1.630442;1.610419;1.652956;1.664397;1.609742;1.590221;1.581031;1.598239;1.557652;1.578726;1.544193;1.523093;1.575411;1.549147;1.559474;1.508769;1.494943;1.504044;1.476546;1.481486;1.484866;1.452692;1.488325;1.505998;1.482890;1.441117;1.421340;1.500316;1.443890;1.423313;1.451888;1.407650;1.427368;1.406555;1.406927;1.436811;1.344491;1.427170;1.388128;1.411749;1.395962;1.356182;1.384815;1.397272;1.365951;1.367148;1.342278;1.381982;1.320615;1.354507;1.305639;1.308344;1.301923;1.345663;1.290251;1.340715;1.327629;1.252096;1.271846;1.287504;1.263879;1.295998;1.253610;1.232074;1.260626;1.243718;1.244377;1.186579;1.270846;1.272423;1.248816;1.217627;1.248611;1.207866;1.211507;1.227985;1.194432;1.207535;1.205963;1.213245;1.174061;1.221226;1.205021;1.160665;1.180783;1.168668;1.192409;1.152638;1.166749;1.211149;1.159882;1.162098;1.187778;1.204084;1.181394;1.172009;1.185627;1.185864;1.171364;1.150775;1.134864;1.166792;1.151211;1.202559;1.152926;1.168469;1.176421;1.138673;1.161905;1.182328;1.151787;1.148978;1.168168
