k;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
y;652.0;2077.0;3572.0;4305.0;4207.0;3748.0;3212.0;2552.0;2150.0;1668.0;1237.0;991.0;732.0;512.0;385.0;288.0;206.0;180.0;112.0;80.0;67.0;55.0;45.0;45.0;35.0;26.0;31.0;30.0;19.0;19.0;9.0;12.0;6.0;6.0;13.0;4.0;6.0;12.0;9.0;14.0;12.0;10.0;4.0;8.0;6.0;4.0;3.0;5.0;6.0;3.0;6.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
