x;0.100000;5.098750;10.097500;15.096250;20.095000;25.093750;30.092500;35.091250;40.090000;45.088750;50.087500;55.086250;60.085000;65.083750;70.082500;75.081250;80.080000;85.078750;90.077500;95.076250;100.075000;105.073750;110.072500;115.071250;120.070000;125.068750;130.067500;135.066250;140.065000;145.063750;150.062500;155.061250;160.060000;165.058750;170.057500;175.056250;180.055000;185.053750;190.052500;195.051250;200.050000;205.048750;210.047500;215.046250;220.045000;225.043750;230.042500;235.041250;240.040000;245.038750;250.037500;255.036250;260.035000;265.033750;270.032500;275.031250;280.030000;285.028750;290.027500;295.026250;300.025000;305.023750;310.022500;315.021250;320.020000;325.018750;330.017500;335.016250;340.015000;345.013750;350.012500;355.011250;360.010000;365.008750;370.007500;375.006250;380.005000;385.003750;390.002500;395.001250
y;7.587400;12.826400;14.942600;3.094000;5.566600;11.244800;10.271000;6.363400;6.408200;4.603200;5.044400;12.575200;8.849200;8.802200;6.799200;10.303000;8.999800;6.973600;6.737600;17.102200;13.873600;6.315200;9.149200;7.218000;12.804400;8.992000;8.757600;5.022000;8.449200;4.505600;9.062600;16.327200;4.099000;16.184000;2.478000;11.001800;10.744600;11.106800;10.621000;14.420000;9.630200;7.614800;13.021200;15.464400;17.304200;9.268200;8.284000;6.201800;10.513200;5.542600;7.181800;9.840200;7.953800;8.016400;18.075000;2.140200;7.685200;6.859400;4.734800;5.327400;6.615800;6.685400;6.695600;16.973400;8.494600;5.226200;11.108400;7.557800;6.802400;6.627600;6.081200;4.287400;7.031000;7.315000;7.198800;7.165800;10.401200;8.510400;9.342600;8.358400
std;0.533255;1.192587;1.673471;0.671092;0.775090;0.818091;1.347278;0.552214;0.672289;0.489234;0.995002;0.832313;0.625187;0.848690;1.363261;0.995385;0.847703;1.677886;0.721350;0.715930;2.282372;1.081596;0.717035;0.844793;2.202576;1.221285;2.211977;0.617346;1.031416;0.589550;1.890260;0.989616;0.967057;0.676272;0.682287;1.714350;1.410167;0.830538;0.914855;3.187601;0.851732;1.559879;0.605599;1.148535;1.196521;0.792129;0.737661;2.043105;1.400509;0.691220;0.644320;1.001730;1.739099;0.998264;2.911112;1.112719;0.588303;1.578364;0.775157;0.520970;0.909170;1.163970;2.264540;2.741002;1.737461;0.851019;0.985418;1.571579;0.804583;0.590354;0.627540;1.625054;1.834241;0.872568;2.036880;0.673135;1.298552;1.559324;1.334026;0.747495
