k;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
y;662.0;10557.0;29802.0;48115.0;55983.0;52878.0;43930.0;31826.0;21955.0;13836.0;8559.0;5119.0;3022.0;1734.0;1115.0;627.0;349.0;199.0;126.0;78.0;56.0;33.0;24.0;10.0;7.0;8.0;2.0;3.0;2.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;1.0;3.0;11.0;6.0;4.0;5.0;1.0;1.0;40.0;108.0;337.0;704.0;882.0;637.0
