k;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
y;759.0;10435.0;29789.0;48194.0;55695.0;53659.0;43342.0;32010.0;21736.0;13825.0;8592.0;5168.0;2957.0;1759.0;1102.0;611.0;368.0;238.0;112.0;82.0;56.0;32.0;41.0;13.0;9.0;8.0;13.0;4.0;5.0;3.0;3.0;1.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;2.0;6.0;7.0;1.0;1.0;0.0;2.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;3.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;4.0;6.0;0.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;5.0;0.0;13.0;105.0;322.0;678.0;950.0;636.0
