x;0.100000;0.199000;0.298000;0.397000;0.496000;0.595000;0.694000;0.793000;0.892000;0.991000;1.090000;1.189000;1.288000;1.387000;1.486000;1.585000;1.684000;1.783000;1.882000;1.981000;2.080000;2.179000;2.278000;2.377000;2.476000;2.575000;2.674000;2.773000;2.872000;2.971000;3.070000;3.169000;3.268000;3.367000;3.466000;3.565000;3.664000;3.763000;3.862000;3.961000;4.060000;4.159000;4.258000;4.357000;4.456000;4.555000;4.654000;4.753000;4.852000;4.951000;5.050000;5.149000;5.248000;5.347000;5.446000;5.545000;5.644000;5.743000;5.842000;5.941000;6.040000;6.139000;6.238000;6.337000;6.436000;6.535000;6.634000;6.733000;6.832000;6.931000;7.030000;7.129000;7.228000;7.327000;7.426000;7.525000;7.624000;7.723000;7.822000;7.921000;8.020000;8.119000;8.218000;8.317000;8.416000;8.515000;8.614000;8.713000;8.812000;8.911000;9.010000;9.109000;9.208000;9.307000;9.406000;9.505000;9.604000;9.703000;9.802000;9.901000
y;0.000000;0.000120;0.033910;0.175230;0.479400;1.034140;1.851900;2.805540;4.318970;5.291060;6.855300;8.535940;10.738920;13.217910;15.786400;18.399300;20.733380;21.715010;24.136910;24.849710;26.142890;27.364230;28.294250;28.912350;29.657580;30.857730;31.568160;31.802310;32.814230;33.296430;34.217840;34.110160;34.892830;35.296600;35.561870;36.007410;36.536210;36.951180;37.086910;37.475760;37.742220;38.099630;38.399940;38.624110;38.880810;39.112720;39.639260;39.577070;39.783580;39.986940;40.123030;40.046280;40.361630;40.692800;40.793760;40.757700;41.090220;41.190960;41.388960;41.509690;41.473280;42.048420;42.087530;42.125210;42.280090;42.367700;42.665270;42.405370;42.656640;42.854340;42.881920;42.912720;43.051840;43.188850;43.233280;43.262510;43.440600;43.539170;43.486940;43.530380;43.704190;43.743360;43.945960;44.058570;43.968750;44.356810;44.229410;44.285490;44.516660;44.375120;44.352530;44.614680;44.534520;44.593060;44.772020;44.919300;44.941260;44.760480;44.760250;45.219620
std;0.000000;0.010954;0.183794;0.414951;0.702862;1.047690;1.415382;1.858436;2.354177;2.621889;3.143091;3.540527;4.044055;4.458839;4.984953;5.329951;5.103968;5.017387;5.006522;4.841281;5.017682;4.894669;4.941925;4.866790;4.948708;5.003318;4.819315;4.865245;4.981915;4.862723;4.821349;4.993256;5.023692;4.973036;4.983715;4.985310;4.822442;4.876695;4.932107;4.977039;5.040102;4.878193;4.943520;4.948448;5.033212;4.973268;4.998821;4.919537;4.969052;4.939359;5.029043;5.007926;4.894329;5.034305;4.941751;5.005989;4.953532;4.985165;4.994830;4.993502;4.980669;5.033535;4.983030;5.034339;5.042634;4.994827;4.937417;4.945592;5.070430;4.959339;5.113030;5.032987;5.052512;4.982376;4.963737;5.017750;4.967135;4.991882;5.052495;4.990711;5.045064;4.978443;4.926658;5.001388;5.009145;5.013609;4.905049;5.054329;5.027306;4.956511;4.971043;4.995293;4.990864;4.980576;4.971214;4.973086;4.991436;4.880587;5.039523;4.897992
